Artist,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments
Kansas,0.427,0.73,9,-6.173,0.036,0.018,0.000364,0.218,0.553,106.255,1516620,8958,1348
Mecano,0.516,0.228,9,-13.467,0.0363,0.923,0,0.155,0.502,149.247,55084059,191955,7470
Mecano,0.735,0.497,1,-8.467,0.0265,0.655,0.000354,0.104,0.571,116.12,11667133,41401,2101
Mecano,0.45,0.527,1,-7.212,0.0341,0.695,8.31E-06,0.0685,0.569,179.474,110947551,937782,21941
Mecano,0.761,0.606,8,-5.887,0.0374,0.223,0.0021,0.0662,0.882,89.822,79304357,270396,9721
Mecano,0.713,0.923,4,-4.986,0.088,0.581,8.72E-05,0.109,0.937,118.439,5410680,57968,2465
Mecano,0.598,0.583,11,-7.742,0.0466,0.128,1.82E-06,0.175,0.808,177.755,3809657,25891,1267
Mecano,0.431,0.408,5,-8.465,0.0388,0.71,0,0.0972,0.188,145.248,19401306,99152,4721
Mecano,0.731,0.982,9,-4.451,0.053,0.117,0.000422,0.0616,0.882,144.802,738379,8925,313
Mecano,0.613,0.528,2,-9.635,0.0307,0.731,0.0843,0.302,0.384,90.964,33248051,94991,9080
Mecano,0.554,0.892,2,-7.149,0.138,0.336,0.0181,0.142,0.542,76.629,13986148,56335,2572
The Temptations,0.572,0.418,0,-10.738,0.0349,0.635,0,0.0961,0.694,104.566,19234638,169002,3929
The Temptations,0.763,0.656,0,-6.86,0.0417,0.549,0,0.125,0.926,118.394,3478551,28954,1228
The Temptations,0.817,0.405,10,-13.513,0.0811,0.451,0.0507,0.0468,0.898,121.467,28358767,242693,14430
The Temptations,0.425,0.242,0,-15.424,0.0267,0.88,0.0118,0.195,0.477,92.472,1836612,17724,800
The Temptations,0.59,0.737,7,-5.867,0.0384,0.404,0,0.108,0.877,132.966,1875854,10609,192
The Temptations,0.618,0.704,4,-4.686,0.0321,0.159,0.000262,0.358,0.741,124.218,4662791,36110,1143
The Temptations,0.388,0.449,3,-12.584,0.088,0.443,0,0.265,0.692,179.651,15762625,128297,4446
The Temptations,0.512,0.362,0,-9.661,0.0267,0.545,0.00133,0.0813,0.364,131.427,2052931,20570,656
The Temptations,0.635,0.393,10,-11.894,0.0428,0.394,0,0.255,0.427,98.332,872350,8460,532
The Temptations,0.693,0.687,5,-12.909,0.0973,0.575,0,0.398,0.699,108.854,699549,7544,555
Heart,0.548,0.691,4,-13.553,0.0369,0.015,0.106,0.144,0.667,137.145,92457380,815329,31063
Heart,0.418,0.452,1,-13.099,0.0356,0.638,0.00026,0.0959,0.168,175.088,296985793,1281800,45369
Heart,0.626,0.746,7,-8.832,0.0282,0.16,0,0.0618,0.8,102.896,120434812,558388,24619
Heart,0.427,0.459,9,-12.442,0.0332,0.116,0.000103,0.132,0.383,129.878,6646307,74582,3467
Heart,0.535,0.532,11,-9.865,0.0291,0.508,0,0.0868,0.3,79.106,68173007,365470,18139
Heart,0.246,0.631,2,-7.067,0.0377,0.295,0,0.321,0.3,160.633,54952358,317325,10442
Heart,0.435,0.444,7,-12.816,0.0336,0.159,0.000705,0.457,0.734,103.818,6843479,57683,3838
Heart,0.236,0.508,7,-11.523,0.0601,0.22,0.00174,0.983,0.308,86.882,101897816,868627,50512
Heart,0.497,0.409,0,-15.649,0.0335,0.142,0.000141,0.185,0.649,114.823,6178776,35632,2897
Heart,0.586,0.768,10,-7.479,0.0346,0.528,1.49E-06,0.328,0.675,96.241,43247535,204506,8749
Prezioso,0.67,0.896,1,-4.673,0.058,0.0342,3.21E-05,0.344,0.403,101.216,49166784,383147,5543
Prezioso,0.372,0.915,11,-4.577,0.085,0.064,0.00011,0.126,0.466,91.124,4180252,30274,291
Prezioso,0.645,0.915,8,-4.751,0.0553,0.0181,3.66E-06,0.279,0.344,101.226,8675003,45365,177
Prezioso,0.801,0.775,11,-5.231,0.0334,0.0665,1.74E-05,0.0475,0.917,120.057,195197,2556,62
Prezioso,0.478,0.787,9,-5.196,0.113,0.00508,0.00244,0.0522,0.383,103.563,642863,6213,95
Prezioso,0.597,0.994,9,-3.848,0.0321,0.0111,4.57E-05,0.121,0.761,139.958,17815116,92812,3093
Prezioso,0.755,0.892,5,-4.815,0.0625,0.0891,0.000141,0.0502,0.488,124.029,370341,7880,250
Prezioso,0.735,0.91,8,-4.559,0.0767,0.124,6.25E-05,0.238,0.557,130.074,70662,990,37
Prezioso,0.835,0.808,6,-4.658,0.0476,0.0819,0.000452,0.164,0.182,128.002,16067799,262502,9010
Prezioso,0.383,0.936,6,-4.278,0.188,0.000745,0.0123,0.34,0.0495,101.358,200071,5139,99
Sheryl Crow,0.82,0.528,9,-11.179,0.0321,0.111,0.0186,0.257,0.931,120.091,2176137,27951,904
Sheryl Crow,0.608,0.785,11,-5.346,0.0472,0.00173,0,0.0762,0.806,117.983,62974,1156,72
Sheryl Crow,0.427,0.813,0,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,8726132,58295,1658
Sheryl Crow,0.58,0.265,2,-15.267,0.0317,0.796,0.00019,0.11,0.583,154.595,97038,1798,102
Sheryl Crow,0.543,0.681,7,-7.091,0.0289,0.0482,8.43E-05,0.104,0.292,95.415,56928252,325170,11441
Sheryl Crow,0.717,0.733,4,-4.985,0.0427,0.0398,0,0.136,0.713,119.996,37300446,163326,7104
Sheryl Crow,0.411,0.859,4,-7.382,0.085,0.0671,0.00201,0.958,0.36,112.228,502416,819,35
Sheryl Crow,0.592,0.865,7,-3.183,0.0282,0.0867,3.53E-06,0.103,0.659,124.278,1854618,15984,487
Sheryl Crow,0.309,0.928,11,-6.886,0.0846,0.322,0.00197,0.984,0.513,74.272,73165,828,45
Sheryl Crow,0.562,0.747,6,-7.797,0.0525,0.368,8.39E-06,0.97,0.554,133.742,814386,8132,691
Bone Thugs-N-Harmony,0.683,0.74,11,-6.041,0.0462,0.00228,0,0.238,0.65,129.515,39392004,393835,17328
Bone Thugs-N-Harmony,0.693,0.544,0,-10.32,0.0403,0.207,0,0.526,0.613,120.188,99831,3124,99
Bone Thugs-N-Harmony,0.679,0.509,4,-7.31,0.0617,0.0856,0,0.438,0.534,144.29,145502892,1048474,46827
Bone Thugs-N-Harmony,0.772,0.695,7,-8.013,0.0735,0.00295,0,0.427,0.643,137.868,28754679,226729,9062
Bone Thugs-N-Harmony,0.729,0.581,5,-8.235,0.18,0.0777,3.81E-06,0.696,0.508,74.038,29851205,297097,27287
Bone Thugs-N-Harmony,0.727,0.71,4,-6.142,0.0742,0.0104,0,0.107,0.378,81.995,153383898,1026445,36697
Bone Thugs-N-Harmony,0.746,0.727,11,-8.787,0.147,0.0775,0,0.585,0.517,152.084,16057444,88780,4863
Bone Thugs-N-Harmony,0.878,0.607,11,-9.032,0.149,0.0748,0,0.659,0.735,129.472,6701935,37522,2149
Bone Thugs-N-Harmony,0.846,0.357,6,-10.529,0.0571,0.514,0,0.389,0.608,100.567,809970,10829,446
Bone Thugs-N-Harmony,0.692,0.55,0,-8.553,0.216,0.00107,0.00662,0.089,0.204,170.266,8198202,33661,2828
Matchbox Twenty,0.521,0.673,8,-8.685,0.0284,0.00573,0,0.12,0.543,108.031,111202223,526409,14371
Matchbox Twenty,0.42,0.672,6,-7.902,0.027,0.0067,0,0.108,0.476,168.019,97300215,459832,9425
Matchbox Twenty,0.256,0.788,6,-5.263,0.0403,0.0298,0,0.707,0.429,80.718,84066889,466248,18479
Matchbox Twenty,0.544,0.659,9,-7.191,0.0298,0.427,1.33E-06,0.126,0.361,109.933,85406227,381120,13868
Matchbox Twenty,0.504,0.761,10,-5.446,0.0437,0.00628,0,0.0892,0.884,117.999,21746563,86697,3060
Matchbox Twenty,0.566,0.906,0,-5.092,0.0642,0.00452,0,0.21,0.787,83,19064024,103914,6239
Matchbox Twenty,0.442,0.793,9,-5.152,0.0347,0.0456,0,0.328,0.437,80.985,84066889,466248,18479
Matchbox Twenty,0.672,0.875,0,-3.728,0.0378,0.0136,0,0.279,0.676,118.014,34992741,188589,7800
Matchbox Twenty,0.458,0.822,8,-6.613,0.0431,0.00279,0,0.15,0.6,104.103,9118507,35227,1103
Matchbox Twenty,0.319,0.732,4,-4.475,0.0436,0.0134,0,0.658,0.2,80.195,2330950,11078,577
kevoxx,0.752,0.818,4,-4.676,0.195,0.0169,2.04E-05,0.641,0.756,114.338,166617,3434,0
kevoxx,0.617,0.545,6,-10.145,0.398,0.125,0,0.569,0.612,108.027,220715,7064,0
kevoxx,0.459,0.513,1,-11.601,0.361,0.0975,0.0498,0.377,0.513,84.944,33100518,561875,13661
kevoxx,0.58,0.703,2,-7.614,0.154,0.381,0,0.242,0.695,56.599,468650,10625,0
kevoxx,0.657,0.589,6,-8.925,0.224,0.011,0,0.915,0.501,97.363,386727,9879,0
kevoxx,0.378,0.665,7,-9.371,0.0363,0.18,3.43E-05,0.273,0.244,112.998,7521849,171197,1054
kevoxx,0.773,0.343,9,-22.334,0.0751,0.119,0.0102,0.0512,0.895,139.917,3613,85,0
kevoxx,0.59,0.554,9,-11.377,0.0425,0.0172,0,0.239,0.411,135.265,37803,639,0
kevoxx,0.672,0.63,11,-7.893,0.0794,0.172,0.0273,0.162,0.447,103.668,484926,14317,129
kevoxx,0.44,0.895,10,-4.795,0.0779,0.00359,0.00554,0.209,0.614,146.288,74299,1742,0
Eddie Santiago,0.746,0.786,10,-7.273,0.0428,0.538,8.00E-06,0.0656,0.968,93.767,62642,1110,18
Eddie Santiago,0.639,0.729,10,-8.017,0.0378,0.471,2.78E-05,0.0823,0.795,165.39,156503,1727,64
Eddie Santiago,0.639,0.712,2,-7.046,0.047,0.481,1.25E-05,0.0778,0.944,158.939,269914,3088,53
Eddie Santiago,0.486,0.818,7,-7.497,0.0378,0.528,0.000791,0.189,0.894,85.792,4529849,26735,334
Eddie Santiago,0.636,0.778,2,-7.244,0.0312,0.206,0.000176,0.222,0.909,161.488,2138557,21442,255
Eddie Santiago,0.644,0.703,2,-6.94,0.0349,0.553,0.00142,0.0909,0.533,174.824,27787817,127438,1751
Eddie Santiago,0.691,0.654,0,-7.604,0.0402,0.677,0.000442,0.0696,0.875,178.518,1256592,8113,165
Eddie Santiago,0.631,0.76,1,-8.869,0.0406,0.473,0.017,0.195,0.939,93.994,8765803,22069,181
Eddie Santiago,0.714,0.762,5,-6.654,0.0429,0.341,5.88E-05,0.0468,0.963,171.409,1462781,13550,432
Eddie Santiago,0.642,0.745,5,-6.953,0.0432,0.831,0.00256,0.0831,0.916,172.156,39515,615,11
Diana Ross,0.72,0.828,5,-9.211,0.0462,0.185,0.429,0.0839,0.768,110.071,13312587,100120,6204
Diana Ross,0.461,0.275,10,-12.331,0.0259,0.745,0.000219,0.126,0.124,93.126,16084,222,9
Diana Ross,0.873,0.855,5,-8.559,0.0615,0.179,0.0285,0.0377,0.884,107.868,7709508,86640,3096
Diana Ross,0.776,0.614,2,-7.666,0.0488,0.18,0,0.109,0.43,120.003,28715,544,2
Diana Ross,0.806,0.6,11,-9.642,0.0329,0.091,0.000436,0.0836,0.756,127.814,1121989,9565,472
Diana Ross,0.401,0.783,0,-5.929,0.0465,0.384,0.00319,0.468,0.456,99.274,3672,57,0
Diana Ross,0.521,0.525,10,-9.581,0.0463,0.0306,2.20E-05,0.145,0.495,150.392,32675,517,17
Diana Ross,0.776,0.676,11,-5.007,0.0511,0.114,3.29E-06,0.0687,0.774,110.017,8312272,89712,0
Diana Ross,0.323,0.42,0,-10.658,0.0291,0.553,0.002,0.096,0.286,139.842,3673296,30945,2029
Diana Ross,0.355,0.615,6,-7.21,0.0314,0.454,0,0.0477,0.603,137.19,3176782,20639,1134
Xzibit,0.936,0.678,4,-3.012,0.21,0.0795,0,0.0838,0.822,96.911,79393504,479742,8536
Xzibit,0.841,0.739,11,-5.111,0.206,0.151,5.90E-05,0.0897,0.571,85.891,20500590,157037,2826
Xzibit,0.893,0.514,11,-5.08,0.283,0.18,0,0.0596,0.787,95.848,107537,967,20
Xzibit,0.908,0.687,5,-5.202,0.301,0.416,0,0.12,0.855,92.889,18525,562,48
Xzibit,0.909,0.74,1,-2.361,0.26,0.0562,0,0.0593,0.802,97.855,13137353,92643,2819
Xzibit,0.896,0.59,5,-3.644,0.208,0.0869,0,0.677,0.894,93.947,3396947,41432,43
Xzibit,0.675,0.642,8,-10.237,0.351,0.856,0.0164,0.176,0.568,92.397,8099732,110446,5486
Xzibit,0.724,0.806,1,-6.843,0.295,0.0541,0,0.314,0.586,93.863,3736932,64614,3047
Xzibit,0.851,0.566,11,-2.851,0.408,0.301,0,0.0683,0.584,133.012,1182910,19162,194
Xzibit,0.691,0.709,8,-5.489,0.235,0.0529,0.0122,0.388,0.558,89.922,1179695,10492,487
Howard Shore,0.488,0.0629,2,-21.524,0.0342,0.843,0.406,0.133,0.175,104.311,345701,4817,223
Howard Shore,0.104,0.111,1,-20.031,0.0517,0.979,0.926,0.11,0.039,83.933,1093348,13982,38
Howard Shore,0.45,0.0142,2,-23.669,0.0371,0.943,0.196,0.101,0.158,92.137,24657399,246329,17043
Howard Shore,0.131,0.137,2,-20.553,0.0387,0.934,0.485,0.087,0.0465,78.577,4354202,42568,396
Howard Shore,0.18,0.0385,2,-26.987,0.0425,0.984,0.977,0.116,0.035,134.666,784862,7293,574
Howard Shore,0.122,0.0407,4,-26.194,0.0457,0.96,0.847,0.104,0.0342,74.418,2857432,37513,106
Howard Shore,0.0623,0.1,0,-20.607,0.0459,0.982,0.934,0.116,0.0359,64.791,530236,5786,21
Howard Shore,0.299,0.492,5,-13.19,0.0544,0.36,0.905,0.202,0.0365,84.204,393105,5051,379
Howard Shore,0.377,0.0475,2,-23.78,0.04,0.876,0.545,0.311,0.114,104.002,1755,29,0
Howard Shore,0.175,0.399,4,-14.865,0.0501,0.473,0.959,0.0799,0.069,120.942,2912709,30150,163
Fabolous,0.546,0.538,7,-7.886,0.0523,0.233,0,0.118,0.58,182.12,59966857,409341,10281
Fabolous,0.646,0.6,9,-6.569,0.458,0.231,0,0.0794,0.811,192.082,11734533,104425,1695
Fabolous,0.607,0.599,11,-6.886,0.0995,0.33,0,0.199,0.562,86.491,54435079,393105,9144
Fabolous,0.789,0.55,11,-7.423,0.0473,0.174,0,0.0614,0.696,172.049,28125075,153682,5499
Fabolous,0.722,0.567,7,-8.227,0.0294,0.198,0,0.0743,0.634,91.911,59966857,409341,10281
Fabolous,0.713,0.91,10,-5.586,0.282,0.34,0,0.304,0.51,83.028,5626184,58405,2528
Fabolous,0.664,0.909,6,-3.552,0.22,0.444,0,0.525,0.557,93.977,19478339,106266,5567
Fabolous,0.819,0.778,1,-5.839,0.21,0.029,0,0.215,0.779,96.72,22998122,159414,4606
Fabolous,0.595,0.819,0,-6.186,0.143,0.192,0,0.0588,0.498,179.9,23896592,88887,4513
Fabolous,0.468,0.576,1,-7.782,0.419,0.0746,0,0.109,0.0898,85.735,3249942,50645,2307
Arizona Zervas,0.621,0.601,6,-5.616,0.148,0.0522,0,0.46,0.457,116.735,195460895,2500868,69229
Arizona Zervas,0.822,0.575,5,-5.95,0.0934,0.113,0,0.106,0.616,100.087,4203047,107946,1881
Arizona Zervas,0.66,0.755,0,-4.501,0.0469,0.0876,0,0.102,0.862,145.948,3636781,71323,1860
Arizona Zervas,0.673,0.487,1,-7.011,0.239,0.279,0,0.144,0.192,160.216,113083,3838,241
Arizona Zervas,0.514,0.712,2,-7.281,0.334,0.428,8.77E-06,0.112,0.487,76.393,2423620,37790,925
Arizona Zervas,0.74,0.592,1,-5.003,0.0879,0.0173,0,0.276,0.379,140.093,2635717,50487,1740
Arizona Zervas,0.707,0.591,8,-5.878,0.0705,0.015,0,0.27,0.645,149.982,279778,8124,394
Arizona Zervas,0.8,0.525,6,-6.519,0.274,0.252,0,0.142,0.553,93.983,384287,14600,488
Arizona Zervas,0.771,0.741,4,-5.59,0.0527,0.0554,0,0.31,0.712,162.037,229966,7832,276
Arizona Zervas,0.85,0.629,3,-6.909,0.187,0.0876,0,0.11,0.434,90.011,46689,2242,133
Tarkan,0.799,0.752,10,-4.351,0.0579,0.0822,1.16E-05,0.0948,0.704,91.995,15374901,104473,6081
Tarkan,0.775,0.818,7,-8.687,0.164,0.0518,0,0.114,0.826,97.06,459977,3345,152
Tarkan,0.6,0.721,0,-6.041,0.167,0.212,0,0.109,0.527,142.013,4252720,42432,3293
Tarkan,0.783,0.749,1,-4.348,0.114,0.0393,0,0.0523,0.801,129.98,75426731,359843,14517
Tarkan,0.745,0.913,6,-3.362,0.0494,0.449,0,0.586,0.759,118.032,44496412,176998,7086
Tarkan,0.707,0.864,4,-7.053,0.0463,0.0289,2.02E-05,0.0331,0.92,90.998,201665113,820442,36449
Tarkan,0.671,0.835,7,-4.852,0.237,0.0751,0,0.18,0.714,179.979,73013978,1189311,105829
Tarkan,0.705,0.883,4,-8.351,0.0508,0.0223,0.00834,0.0526,0.73,93.909,104850022,409509,23484
Tarkan,0.668,0.799,5,-6.815,0.0361,0.251,1.17E-06,0.216,0.638,93.018,32601621,117241,3784
Tarkan,0.753,0.926,9,-8.485,0.103,0.00718,2.28E-06,0.0407,0.79,92.015,45324507,147794,7599
Darius Rucker,0.537,0.66,9,-7.174,0.0296,0.455,0,0.135,0.574,148.096,380141359,1452145,58333
Darius Rucker,0.601,0.806,7,-4.579,0.0345,0.0527,0,0.185,0.711,89.87,26566922,131662,5794
Darius Rucker,0.57,0.645,5,-5.816,0.0304,0.134,0,0.147,0.677,81.084,7444813,55461,1756
Darius Rucker,0.584,0.524,4,-6.001,0.0287,0.335,0,0.11,0.389,143.863,13676494,94790,2678
Darius Rucker,0.532,0.64,9,-6.684,0.0314,0.344,0,0.361,0.308,84.029,50923360,294134,7278
Darius Rucker,0.516,0.745,9,-5.674,0.0381,0.138,0,0.114,0.77,177.781,16908217,91592,3758
Darius Rucker,0.547,0.804,6,-5.268,0.0361,0.00738,0,0.0308,0.666,142.016,10583322,59798,1093
Darius Rucker,0.578,0.752,9,-5.264,0.033,0.0275,0,0.125,0.405,149.689,19857221,128981,3158
Darius Rucker,0.625,0.826,4,-5.037,0.0325,0.121,0,0.158,0.699,99.919,380141359,1452145,58333
Darius Rucker,0.578,0.823,5,-4.47,0.0342,0.0435,0,0.767,0.435,115.114,31712784,154442,3711
Müslüm Gürses,0.4,0.636,5,-6.946,0.0327,0.28,5.85E-05,0.151,0.478,92.416,132953839,517187,32027
Müslüm Gürses,0.456,0.752,11,-7.366,0.0462,0.0404,1.11E-05,0.201,0.302,150.027,69732489,288150,22115
Müslüm Gürses,0.424,0.666,7,-6.683,0.0473,0.396,0.000169,0.12,0.275,160.079,42370836,221501,18830
Müslüm Gürses,0.353,0.672,8,-5.795,0.04,0.317,3.05E-05,0.0962,0.523,168.299,124780154,573887,49460
Müslüm Gürses,0.655,0.716,9,-4.965,0.0362,0.406,0,0.115,0.667,119.965,31694825,135228,3523
Müslüm Gürses,0.501,0.691,6,-7.853,0.0385,0.0153,5.55E-06,0.186,0.369,94.833,10900869,63019,2489
Müslüm Gürses,0.5,0.74,6,-5.517,0.0588,0.393,0.0067,0.345,0.629,79.839,9233903,34581,1647
Müslüm Gürses,0.295,0.569,5,-5.845,0.0313,0.0484,0,0.148,0.378,162.735,16576310,121797,8802
Müslüm Gürses,0.357,0.491,6,-7.036,0.0564,0.601,0.00863,0.0642,0.527,156.76,69598282,293264,18984
Müslüm Gürses,0.553,0.757,6,-8.496,0.0475,0.138,3.10E-06,0.0486,0.752,92.579,16173667,57640,2519
Frankie Ruiz,0.827,0.781,7,-5.914,0.0502,0.188,0.000759,0.249,0.961,95.411,112483,1240,18
Frankie Ruiz,0.559,0.838,5,-4.534,0.0484,0.492,0,0.179,0.927,95.519,616298,5757,168
Frankie Ruiz,0.658,0.744,7,-10.057,0.0365,0.128,2.39E-05,0.308,0.9,99.613,2615654,17298,321
Frankie Ruiz,0.838,0.723,5,-8.384,0.0447,0.195,0,0.0468,0.934,93.302,2006580,10953,537
Frankie Ruiz,0.808,0.513,4,-9.344,0.0435,0.751,0.000253,0.0516,0.877,92.545,123357,1497,61
Frankie Ruiz,0.786,0.752,7,-6.481,0.0323,0.384,0,0.0801,0.943,92.077,46646,596,19
Frankie Ruiz,0.727,0.904,5,-3.558,0.0338,0.419,3.99E-05,0.0738,0.945,104.036,14344105,50992,2805
Frankie Ruiz,0.618,0.717,8,-9.791,0.127,0.313,0,0.0555,0.841,93.339,11799356,41410,1050
Frankie Ruiz,0.644,0.741,7,-7.064,0.0343,0.644,1.08E-05,0.327,0.853,94.329,3879085,24072,586
Frankie Ruiz,0.817,0.582,8,-8.562,0.0445,0.52,0,0.333,0.888,92.353,6051,107,0
Ivete Sangalo,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,24706323,557112,17598
Ivete Sangalo,0.766,0.918,0,-5.447,0.164,0.116,1.02E-06,0.305,0.842,135.958,2049307,20845,8044
Ivete Sangalo,0.716,0.898,7,-2.967,0.142,0.79,0,0.977,0.634,110.009,3164317,29449,1039
Ivete Sangalo,0.544,0.826,9,-7.103,0.0373,0.564,3.47E-05,0.452,0.663,90.046,21320919,173809,3283
Ivete Sangalo,0.552,0.871,7,-6.115,0.103,0.000973,0,0.657,0.643,171.917,157596,5424,1179
Ivete Sangalo,0.757,0.899,2,-3.686,0.0464,0.125,1.88E-06,0.0526,0.731,112.047,16458129,211583,18812
Ivete Sangalo,0.545,0.426,2,-8.346,0.0357,0.455,0,0.129,0.191,92.33,8254,174,1
Ivete Sangalo,0.518,0.83,11,-6.29,0.105,0.197,0,0.195,0.845,106.497,142172,3498,736
Ivete Sangalo,0.684,0.894,11,-5.448,0.0828,0.0146,1.40E-05,0.103,0.913,137.001,65690,3038,511
Ivete Sangalo,0.706,0.821,7,-6.138,0.172,0.0734,0,0.888,0.815,110.839,62164,2589,271
The Wiggles,0.737,0.516,0,-5.829,0.357,0.565,0,0.424,0.961,125.511,25273855,,
The Wiggles,0.56,0.883,0,-3.298,0.0516,0.0628,0,0.311,0.967,170.878,1432178,6540,0
The Wiggles,0.776,0.61,9,-6.886,0.0378,0.275,0,0.18,0.721,120.274,22179631,,
The Wiggles,0.77,0.83,9,-5.472,0.0326,0.0562,0.000185,0.0308,0.98,126.089,20572365,,
The Wiggles,0.852,0.509,2,-5.708,0.147,0.441,0,0.15,0.966,139.696,41901002,,
The Wiggles,0.669,0.737,0,-7.974,0.0975,0.0289,0,0.204,0.948,170.925,1432178,6540,0
The Wiggles,0.761,0.499,0,-6.578,0.0355,0.329,0.00428,0.0606,0.921,132.096,37360,71,0
The Wiggles,0.631,0.713,2,-5.53,0.0274,0.0962,0.0244,0.0545,0.97,127.982,7038785,,
The Wiggles,0.275,0.401,2,-6.66,0.0297,0.532,0.000214,0.233,0.39,102.036,27536,92,0
The Wiggles,0.663,0.865,0,-4.925,0.119,0.0954,0.000173,0.255,0.939,149.95,28891826,,
The Chicks,0.467,0.622,6,-7.255,0.031,0.365,0.00527,0.0982,0.455,164.418,35913657,178442,5125
The Chicks,0.563,0.544,4,-6.102,0.0306,0.577,0,0.128,0.602,179.351,25187045,131215,3929
The Chicks,0.571,0.438,2,-7.007,0.0279,0.534,1.56E-05,0.187,0.444,145.948,28865009,156816,6133
The Chicks,0.569,0.365,9,-7.047,0.0265,0.691,0,0.17,0.508,145.859,49724135,157675,9767
The Chicks,0.737,0.869,2,-5.433,0.0267,0.481,0,0.308,0.898,126.628,10632925,50591,1150
The Chicks,0.705,0.7,0,-7.38,0.0295,0.0192,0,0.0755,0.765,122.841,41091105,215414,9774
The Chicks,0.425,0.554,6,-4.145,0.0298,0.134,8.56E-05,0.0963,0.288,83.917,50053250,270886,16768
The Chicks,0.644,0.644,7,-7.542,0.0305,0.245,0.00083,0.27,0.293,98.746,11492734,52377,1242
The Chicks,0.542,0.346,9,-6.598,0.0296,0.342,0,0.283,0.173,139.856,25746822,147391,3605
The Chicks,0.681,0.728,2,-7.317,0.0513,0.00624,0,0.055,0.693,131.017,8348966,100135,8175
Yuri,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,286491,1466,278
Yuri,0.543,0.436,7,-8.198,0.029,0.756,2.26E-05,0.146,0.525,143.389,35917,495,20
Yuri,0.526,0.703,9,-4.632,0.0297,0.109,2.24E-05,0.16,0.216,98.094,121914860,379970,9334
Yuri,0.726,0.768,0,-5.903,0.0261,0.00835,0.000487,0.72,0.452,110.008,2040204,13157,415
Yuri,0.634,0.662,0,-8.299,0.0292,0.235,0,0.0413,0.375,111.638,3659018,28002,958
Yuri,0.564,0.584,5,-6.934,0.028,0.117,0.000323,0.122,0.179,102.197,5727989,32096,786
Yuri,0.485,0.778,2,-4.369,0.0488,0.625,0,0.196,0.324,83.106,11376795,45153,830
Yuri,0.658,0.644,6,-6.433,0.0424,0.152,0,0.123,0.333,141.833,79709134,370141,11125
Yuri,0.681,0.92,8,-3.579,0.0473,0.159,1.57E-06,0.807,0.785,94.002,13688461,137398,3867
Yuri,0.548,0.593,0,-6.296,0.0361,0.478,2.43E-06,0.436,0.506,94.084,138039272,302514,6200
Mika Singh,0.735,0.839,10,-4.263,0.0381,0.129,0,0.41,0.609,100.017,199126204,2136672,38090
Mika Singh,0.573,0.819,1,-6.246,0.256,0.306,1.13E-06,0.0653,0.862,108.786,44369882,346837,45716
Mika Singh,0.727,0.9,8,-4.529,0.0452,0.0805,0.0464,0.154,0.505,131.97,190851352,901368,24702
Mika Singh,0.932,0.72,10,-8.136,0.164,0.236,0.00974,0.0516,0.917,109.986,337329,2664,15
Mika Singh,0.521,0.837,7,-4.501,0.0794,0.0593,1.28E-05,0.157,0.48,106.001,8053055,62411,1257
Mika Singh,0.738,0.873,2,-5.659,0.107,0.075,0.0294,0.225,0.484,104.982,116826992,458870,10372
Mika Singh,0.796,0.978,5,-1.266,0.0955,0.289,0.00254,0.346,0.8,129.999,916982634,4160870,154872
Mika Singh,0.792,0.813,0,-3.687,0.0513,0.388,2.29E-05,0.0541,0.868,130.058,7098378,50408,1857
Mika Singh,0.939,0.933,10,-2.688,0.0819,0.235,1.04E-06,0.0293,0.708,122.994,77041875,721461,10598
Mika Singh,0.825,0.798,7,-3.792,0.321,0.361,0,0.194,0.596,137.981,351927226,1237467,36604
Binomio de Oro de América,0.533,0.734,2,-5.281,0.0369,0.148,0,0.221,0.61,132.216,,,
Binomio de Oro de América,0.585,0.502,10,-6.909,0.0495,0.371,0,0.158,0.824,138.626,104788852,291320,10541
Binomio de Oro de América,0.754,0.575,0,-4.796,0.0359,0.385,0,0.28,0.816,128.15,110292869,298159,6016
Binomio de Oro de América,0.605,0.738,9,-3.241,0.0314,0.181,0,0.191,0.778,134,45929212,181909,5245
Binomio de Oro de América,0.691,0.544,5,-8.889,0.0925,0.369,0,0.0922,0.939,136.398,973057,10215,90
Binomio de Oro de América,0.556,0.599,11,-4.316,0.031,0.333,0,0.0913,0.744,134.901,74157339,199255,4081
Binomio de Oro de América,0.505,0.69,0,-4.803,0.034,0.281,0,0.282,0.681,136.507,29558798,119172,2394
Binomio de Oro de América,0.708,0.772,3,-2.085,0.031,0.293,0,0.0821,0.651,128.466,1251944,7038,34
Binomio de Oro de América,0.487,0.659,1,-3.853,0.0312,0.38,0,0.0807,0.715,134.292,973057,10215,90
Binomio de Oro de América,0.599,0.467,9,-7.598,0.0474,0.37,0,0.0519,0.383,126.506,21748,207,6
Dwele,0.712,0.657,10,-5.888,0.149,0.0577,0,0.234,0.437,97.993,3937557,32790,1179
Dwele,0.549,0.491,0,-9.537,0.127,0.111,1.46E-05,0.0564,0.728,203.818,3338501,21764,711
Dwele,0.584,0.386,2,-9.579,0.0403,0.242,0.000578,0.076,0.295,94.937,355021,3387,141
